"","countrycode","country","year","polity5","democracy","gdppc","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name"
"11","BRN","BRUNEI",1995,NA,0,26443.2564321071,96.3576812744141,NA,NA,NA,97.98266,0.725955292129135,NA,NA,1.017080166,NA,NA,45.7272764735779,NA,34.0067626493164,13.7981248795186,23.9593323667548,NA,NA,NA,NA,NA,NA,NA,72.816,70.886,75.228,NA,NA,NA,NA,5.47726596521598,"Asia","South-Eastern Asia"
"12","BRN","BRUNEI",1996,NA,0,25692.235637475,96.4164810180664,NA,NA,NA,NA,0.892474841953373,NA,NA,3.303349927,NA,NA,45.8022100336601,NA,36.3582460456127,16.06642734769,26.9444100718296,NA,NA,NA,NA,NA,NA,NA,73.1,71.15,75.525,NA,NA,NA,NA,6.24949383149313,"Asia","South-Eastern Asia"
"13","BRN","BRUNEI",1997,NA,0,25522.3975481543,96.4747085571289,NA,87.3981704711914,89.7891235351562,NA,0.943620955668067,NA,NA,4.831057905,NA,NA,45.8739573132989,NA,33.6400781736126,14.8382113343604,25.8932437123593,NA,NA,NA,NA,NA,NA,NA,73.364,71.397,75.803,NA,NA,NA,NA,7.18396455211652,"Asia","South-Eastern Asia"
"14","BRN","BRUNEI",1998,NA,0,17769.2463626025,100.587532043457,NA,95.9649124145508,94.7599487304688,NA,1.15034845931726,NA,NA,6.284742844,NA,NA,45.9417065480097,NA,39.3140103980117,8.7864524447592,18.2806644004442,NA,NA,NA,NA,NA,NA,NA,73.619,71.641,76.061,NA,NA,NA,NA,7.52984389348026,"Asia","South-Eastern Asia"
"15","BRN","BRUNEI",1999,NA,0,19752.2013169229,102.028228759766,NA,100.647567749023,97.7049179077148,NA,1.08055737933249,NA,NA,7.671041206,NA,NA,46.0059296642883,NA,36.6300975775788,14.7734214326029,24.3701807888526,NA,NA,NA,NA,NA,NA,NA,73.863,71.875,76.308,NA,NA,NA,NA,6.13041835206517,"Asia","South-Eastern Asia"
"16","BRN","BRUNEI",2000,NA,0,20130.2571493081,101.931922912598,NA,101.875,98.2191772460938,NA,1.06879067669163,NA,NA,8.99628,NA,NA,46.0676911011445,NA,34.5543711778355,23.4896305488652,34.9806797269488,NA,NA,NA,NA,2.5479064,2.77,108,74.08,72.086,76.524,NA,NA,NA,NA,4.06920549004446,"Asia","South-Eastern Asia"
"17","BRN","BRUNEI",2001,NA,0,18287.8271687345,100.767868041992,NA,112.269157409668,102.403312683105,NA,1.18819303332409,NA,NA,12.9178,NA,NA,46.1272855450059,NA,37.9539616671956,16.742683402114,28.0689587422791,93,95,90,NA,2.5465107,2.66,75,74.276,72.289,76.7,NA,NA,NA,NA,3.8863976083707,"Asia","South-Eastern Asia"
"18","BRN","BRUNEI",2002,NA,0,18621.2922677806,102.589767456055,NA,109.920120239258,103.002243041992,NA,1.15448990612251,NA,NA,15.3299,NA,NA,46.1852396354013,NA,37.6540733878348,16.1096999175722,25.6090865095569,NA,NA,NA,NA,2.53447938,2.6,78,74.426,72.43,76.85,NA,NA,NA,NA,3.87078275829112,"Asia","South-Eastern Asia"
"19","BRN","BRUNEI",2003,NA,0,20677.9001224663,106.533660888672,NA,115.848861694336,107.609306335449,NA,1.23725866822407,NA,NA,19.595,NA,NA,46.2414572016259,NA,34.1679876724853,16.6876107710204,28.186665250467,NA,NA,NA,NA,2.60260582,2.64,69,74.561,72.578,76.956,NA,NA,NA,NA,3.71141961800389,"Asia","South-Eastern Asia"
"20","BRN","BRUNEI",2004,NA,0,24423.0947731021,107.64981842041,NA,106.943336486816,105.031448364258,NA,1.17049487720204,NA,NA,29.7156,NA,NA,46.295372757927,NA,30.5282041808333,19.7780085437059,30.6736955466632,NA,NA,NA,NA,2.55193377,2.62,60,74.65,72.663,77.038,NA,NA,NA,NA,2.53273008763096,"Asia","South-Eastern Asia"
"21","BRN","BRUNEI",2005,NA,0,29386.2703597208,107.534820556641,NA,101.352447509766,105.877288818359,NA,0.974611021911969,NA,NA,36.4664,NA,NA,46.3474638842066,NA,27.7621280561851,25.956729633831,34.870561902884,NA,NA,NA,NA,2.23386168,3.15,52,74.731,72.756,77.089,NA,NA,NA,NA,2.3494276381516,"Asia","South-Eastern Asia"
"22","BRN","BRUNEI",2006,NA,0,34674.7995990594,108.030937194824,NA,104.431762695312,105.018753051758,NA,0.754742451574006,NA,NA,42.1863,NA,NA,46.3985827972204,NA,26.2087407280191,30.500356671909,37.4065877795075,NA,NA,NA,NA,1.9072516,2.85,64,74.783,72.81,77.124,NA,NA,NA,NA,2.3039631946555,"Asia","South-Eastern Asia"
"23","BRN","BRUNEI",2007,NA,0,36217.3291010089,107.867378234863,NA,105.508590698242,105.035972595215,NA,0.726342537341696,NA,NA,44.68,NA,NA,46.5254858819215,NA,27.768295439163,27.5236863460397,33.5991567858711,NA,NA,NA,NA,1.94145441,2.81,65,74.818,72.844,77.143,NA,NA,NA,NA,2.38015224434092,"Asia","South-Eastern Asia"
"24","BRN","BRUNEI",2008,NA,0,42156.5685216979,106.228958129883,NA,105.222862243652,104.533569335938,NA,0.692166171741424,NA,NA,46,NA,NA,46.7176469654017,NA,24.7654964458785,26.3149392802544,31.9744920960436,NA,NA,NA,NA,1.87612021,2.92,68,74.84,72.862,77.149,NA,NA,NA,NA,2.26179236887845,"Asia","South-Eastern Asia"
"25","BRN","BRUNEI",2009,NA,0,30946.4674272953,105.583908081055,NA,103.53231048584,104.025039672852,93.18006,0.979917507456291,NA,NA,49,NA,NA,46.8961145906124,NA,33.6143458175669,16.6918809538917,23.5521044849525,NA,NA,NA,NA,2.39306617,2.87,64,74.846,72.851,77.152,NA,NA,NA,NA,2.94107203176036,"Asia","South-Eastern Asia"
"26","BRN","BRUNEI",2010,NA,0,34937.5555174068,104.968899862305,NA,109.161361694336,107.170715332031,NA,0.733350061409348,NA,NA,53,NA,NA,47.0712230234165,NA,32.5030436646339,20.3808570661645,26.7152441963854,NA,NA,NA,NA,2.27826095,2.79,69,74.849,72.843,77.142,NA,NA,NA,NA,2.85048790060089,"Asia","South-Eastern Asia"
"27","BRN","BRUNEI",2011,NA,0,46382.8274456238,103.95630139606,NA,111.292961120605,108.836395263672,NA,0.572775304405721,NA,NA,56,NA,NA,47.1865774971269,NA,27.3573206399653,24.1925755555505,29.6086211413466,96,97,95,NA,1.86409724,2.82,66,74.858,72.845,77.126,NA,NA,NA,NA,2.24224141990167,"Asia","South-Eastern Asia"
"28","BRN","BRUNEI",2012,NA,0,46968.5971144517,103.402989406472,NA,104.332618713379,103.684364318848,92.69992,0.655156521822558,NA,NA,60.2731,NA,NA,47.184982628829,NA,28.2803647996671,20.2405416655378,25.2092889599313,NA,NA,NA,NA,1.85097206,2.7,69,74.827,72.803,77.096,NA,NA,NA,NA,2.15903448896045,"Asia","South-Eastern Asia"
"29","BRN","BRUNEI",2013,NA,0,44003.0644293856,103.359363489023,NA,103.336067199707,104.556213378906,93.51439,0.684937470176928,NA,NA,64.5,NA,NA,47.1284186360961,NA,31.2458791621087,16.496289516532,21.4732323194006,NA,NA,NA,NA,1.898314,2.76,59,74.799,72.774,77.056,NA,NA,NA,NA,2.27750759504916,"Asia","South-Eastern Asia"
"30","BRN","BRUNEI",2014,NA,0,41026.508391054,102.229854163556,NA,98.0645141601562,97.616943359375,92.53427,0.862827519932119,NA,NA,68.77,NA,NA,47.0737852429514,NA,32.836035494683,14.6726548413146,22.0986474634681,NA,NA,NA,NA,1.91436803,2.69,55,74.779,72.741,77.041,NA,NA,NA,NA,3.08686095781185,"Asia","South-Eastern Asia"
"31","BRN","BRUNEI",2015,NA,0,30625.128732694,101.666037498427,NA,99.4537124633789,100.208709716797,92.48465,1.10321244189323,NA,NA,71.2,NA,NA,47.0209278750959,NA,39.4304337887703,7.67941403200076,18.8982989274798,NA,NA,NA,NA,2.38708901,3.07,58,74.75,72.714,77.001,NA,NA,NA,NA,3.27929046083748,"Asia","South-Eastern Asia"
"32","KHM","CAMBODIA",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"33","KHM","CAMBODIA",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"34","KHM","CAMBODIA",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"35","KHM","CAMBODIA",1953,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"36","KHM","CAMBODIA",1954,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"37","KHM","CAMBODIA",1955,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"38","KHM","CAMBODIA",1956,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"39","KHM","CAMBODIA",1957,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"40","KHM","CAMBODIA",1958,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"41","KHM","CAMBODIA",1959,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"42","KHM","CAMBODIA",1960,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8080996850438,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.746548891067505,NA,42.361,40.546,44.272,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"43","KHM","CAMBODIA",1961,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8021420283862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.792,40.786,44.924,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"44","KHM","CAMBODIA",1962,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7987207852908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.316,41.278,45.481,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"45","KHM","CAMBODIA",1963,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7961707089632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.898,41.8,46.13,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"46","KHM","CAMBODIA",1964,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7945066562084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.398,42.187,46.76,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"47","KHM","CAMBODIA",1965,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.79505260783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.789,42.625,47.093,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"48","KHM","CAMBODIA",1966,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7969274492552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.363,43.131,47.739,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"49","KHM","CAMBODIA",1967,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8047985265621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.514,43.102,48.102,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"50","KHM","CAMBODIA",1968,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8172814598434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.793,43.344,48.425,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"51","KHM","CAMBODIA",1969,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8302427685872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.241,43.741,48.928,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"52","KHM","CAMBODIA",1970,-8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9668784497849,NA,NA,NA,4.31058172482676,NA,NA,NA,NA,NA,1.0809999704361,NA,39.129,32.64,48.619,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"53","KHM","CAMBODIA",1971,-6,0,NA,30.5622406005859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2257252812315,NA,NA,NA,2.59016996695292,NA,NA,NA,NA,NA,NA,NA,39.507,32.98,48.783,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"54","KHM","CAMBODIA",1972,-5,0,NA,43.4221992492676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4756748916598,NA,NA,NA,7.0075045494724,NA,NA,NA,NA,NA,NA,NA,40.224,33.557,49.469,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"55","KHM","CAMBODIA",1973,-5,0,NA,42.4860801696777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7153034536859,NA,NA,NA,13.3615931462591,NA,NA,NA,NA,NA,NA,NA,40.024,33.461,48.881,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"56","KHM","CAMBODIA",1974,-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9504455098154,NA,NA,NA,14.8192629200358,NA,NA,NA,NA,NA,NA,NA,39.803,33.292,48.405,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"57","KHM","CAMBODIA",1975,0,0,113.825789208758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4751483429291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.995,10.054,17.396,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"58","KHM","CAMBODIA",1976,-7,0,128.827777341533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1586421235174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.013,10.493,14.008,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"59","KHM","CAMBODIA",1977,-7,0,126.357117453489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6910316234255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.91,25.663,32.301,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"60","KHM","CAMBODIA",1978,-7,0,147.101573366096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3461558830098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.982,29.851,45.616,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"61","KHM","CAMBODIA",1979,NA,0,142.221617062037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.7693503075769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.279,34.827,50.469,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"62","KHM","CAMBODIA",1980,NA,0,143.154317973128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.7832469722332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.57,43.174,51.647,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"63","KHM","CAMBODIA",1981,NA,0,154.253841174151,123.284072875977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.7262966988716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.18,43.587,52.439,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"64","KHM","CAMBODIA",1982,NA,0,159.206634020357,148.487335205078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6270013812366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.736,44.145,53.011,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"65","KHM","CAMBODIA",1983,NA,0,166.65319934361,163.229949951172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5027665793384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.485,44.946,53.703,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"66","KHM","CAMBODIA",1984,NA,0,174.705837134358,167.185012817383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3803423643458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.235,45.724,54.434,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"67","KHM","CAMBODIA",1985,NA,0,182.446852317187,161.762893676758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2719898659515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.041,46.569,55.188,NA,NA,NA,NA,NA,"Asia","South-Eastern Asia"
"68","KHM","CAMBODIA",1986,NA,0,185.759997798349,153.528564453125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0957291575852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.506,47.312,55.356,NA,NA,NA,NA,1.14685088240056,"Asia","South-Eastern Asia"
"69","KHM","CAMBODIA",1987,NA,0,158.124375446975,135.849472045898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8506615386563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.454,50.597,55.983,NA,NA,NA,NA,1.5742453461372,"Asia","South-Eastern Asia"
"70","KHM","CAMBODIA",1988,NA,0,244.109577464605,119.073829650879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6801618434724,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09870004653931,NA,54.276,51.679,56.569,NA,NA,NA,NA,1.2782035615864,"Asia","South-Eastern Asia"
"71","KHM","CAMBODIA",1989,-7,0,191.297492431658,107.582252502441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5078840337696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.798,51.808,57.466,NA,NA,NA,NA,1.99245358205796,"Asia","South-Eastern Asia"
"72","KHM","CAMBODIA",1990,-5,0,190.181470036159,90.8161773681641,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,52.2615469290972,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0720999241,NA,55.434,52.578,57.987,NA,NA,NA,NA,2.07137559385002,"Asia","South-Eastern Asia"
"73","KHM","CAMBODIA",1991,-3,0,267.336306726982,84.1717071533203,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,52.0258561082701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.793,53.234,58.071,NA,NA,NA,NA,2.32789658450414,"Asia","South-Eastern Asia"
"74","KHM","CAMBODIA",1992,-1,0,307.094922385136,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,51.8385733464611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.021,53.568,58.213,NA,NA,NA,NA,3.14593301435407,"Asia","South-Eastern Asia"
"75","KHM","CAMBODIA",1993,1,0,294.059372727558,NA,NA,NA,NA,NA,45.2943821816409,NA,NA,0,NA,NA,51.7073467387294,NA,39.4239678569411,0,5.47129623378338,NA,NA,NA,NA,NA,NA,NA,56.08,53.711,58.245,NA,NA,NA,NA,1.76128949875169,"Asia","South-Eastern Asia"
"76","KHM","CAMBODIA",1994,1,0,302.1307854832,86.5311737060547,NA,NA,NA,NA,45.5577095437597,NA,NA,0,NA,NA,51.7216604709388,NA,36.2557496302954,0,6.74392193192115,NA,NA,NA,NA,NA,NA,NA,56.035,53.853,58.047,NA,NA,NA,NA,3.84234290025109,"Asia","South-Eastern Asia"
"77","KHM","CAMBODIA",1995,1,0,343.485224671585,87.9608917236328,NA,NA,NA,NA,47.7245602129901,NA,NA,0,NA,NA,51.8478170927236,NA,34.1915817554512,0,8.32675194752688,NA,NA,NA,NA,NA,NA,NA,56.308,54.233,58.217,NA,NA,NA,NA,3.57731057861843,"Asia","South-Eastern Asia"
"78","KHM","CAMBODIA",1996,1,0,324.655870983004,NA,NA,NA,NA,NA,44.4630795625178,NA,NA,NA,NA,NA,51.9526640804891,NA,35.9810694223313,0,8.26618207665232,NA,NA,NA,NA,NA,NA,NA,56.346,54.132,58.4,NA,NA,NA,NA,3.23845458339129,"Asia","South-Eastern Asia"
"79","KHM","CAMBODIA",1997,-7,0,297.59041960803,95.0953369140625,NA,22.2806396484375,13.3870801925659,83.10079,44.4472126770339,NA,NA,0.005844911,NA,NA,52.045288809541,NA,35.0877626951943,0,7.1281537497844,NA,NA,NA,NA,NA,NA,NA,56.743,54.708,58.622,NA,NA,NA,NA,3.00336116231161,"Asia","South-Eastern Asia"
"80","KHM","CAMBODIA",1998,2,0,258.780953189377,98.0391387939453,NA,39.8419303894043,28.0063495635986,84.72523,44.4799589633803,NA,NA,0.016324986,NA,NA,52.0574677488429,NA,34.8040317435791,0,6.55608221507239,67,79,57,NA,NA,NA,NA,57.028,54.991,58.909,NA,NA,NA,NA,2.66204789979779,"Asia","South-Eastern Asia"
"81","KHM","CAMBODIA",1999,2,0,286.753596443196,105.301170349121,NA,48.5301399230957,37.4893417358398,86.69373,40.903852994265,NA,NA,0.031969578,NA,NA,51.9882058404668,NA,35.4418475117996,0,3.39355720847191,NA,NA,NA,NA,NA,NA,NA,57.69,55.643,59.575,NA,NA,NA,NA,2.51002908172038,"Asia","South-Eastern Asia"
"82","KHM","CAMBODIA",2000,2,0,296.426687526334,110.810829162598,NA,NA,NA,92.40854,35.5277357364566,84.8,NA,0.0470226,NA,NA,51.9124103217888,NA,36.7145633549895,0,2.46904397167855,NA,NA,NA,95.037971496582,6.53804731,NA,579,58.625,56.559,60.53,NA,NA,35.2259546518326,9.16114151477814,2.20981320983564,"Asia","South-Eastern Asia"
"83","KHM","CAMBODIA",2001,2,0,327.500984314444,119.976997375488,NA,59.4459609985352,48.0406913757324,NA,32.9653772534886,NA,NA,0.0769561,NA,NA,51.8381111039837,NA,38.0576690261835,0,2.53091563396547,NA,NA,NA,NA,7.00522089,0.6,566,59.966,57.863,61.91,NA,NA,NA,NA,1.77481053144373,"Asia","South-Eastern Asia"
